Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
Sports Direct,1185732,5/10/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,46.00,153,704,296.00,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,36.00,153,551,187.00,Outlet
West Gear,1128299,12/29/2020,West,California,San Francisco,Men's Apparel,59.00,152,897,583.00,Online
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,41.00,152,623,305.00,Online
Kohl's,1189833,10/4/2021,West,California,Los Angeles,Women's Athletic Footwear,43.00,152,654,320.00,Online
Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.00,152,517,264.00,Online
Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,25.00,152,380,186.00,Online
West Gear,1128299,2/15/2020,West,Nevada,Las Vegas,Women's Street Footwear,60.00,152,912,474.00,Online
West Gear,1128299,9/5/2020,West,Colorado,Denver,Men's Athletic Footwear,54.00,152,821,287.00,Online
West Gear,1185732,9/4/2021,Northeast,New York,Albany,Women's Street Footwear,34.00,152,517,186.00,Online
Kohl's,1185732,10/5/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,41.00,152,623,249.00,Online
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Apparel,56.00,152,851,366.00,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Apparel,37.00,152,562,388.00,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Apparel,57.00,152,866,477.00,Online
West Gear,1185732,11/8/2021,West,Utah,Salt Lake City,Women's Apparel,32.00,152,486,292.00,Online
Amazon,1185732,9/7/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,53.00,152,806,435.00,Online
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,50.00,152,760,365.00,Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,24.00,152,365,193.00,Online
Sports Direct,1185732,9/2/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34.00,152,517,233.00,Online
West Gear,1185732,10/8/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,47.00,152,714,393.00,Online
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,44.00,152,669,368.00,Online
West Gear,1128299,2/16/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,42.00,152,638,268.00,Outlet
West Gear,1128299,2/17/2020,West,Nevada,Las Vegas,Men's Apparel,50.00,152,760,448.00,Outlet
Sports Direct,1197831,6/8/2021,South,Alabama,Birmingham,Women's Apparel,24.00,152,365,215.00,Outlet
Sports Direct,1197831,8/21/2021,South,Alabama,Birmingham,Women's Street Footwear,11.00,152,167,79.00,Outlet
West Gear,1128299,11/24/2021,West,Oregon,Portland,Women's Street Footwear,32.00,152,486,204.00,Outlet
West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's Apparel,47.00,152,714,350.00,Outlet
Kohl's,1128299,1/26/2021,West,Arizona,Phoenix,Men's Street Footwear,27.00,152,410,168.00,Outlet
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,46.00,152,699,259.00,Outlet
Sports Direct,1185732,3/7/2021,Northeast,Connecticut,Hartford,Women's Apparel,40.00,152,608,231.00,Outlet
West Gear,1185732,9/3/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,23.00,151,347,177.00,Online
Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,150,"7,500","2,625.00",Outlet
Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,150,"7,500","2,625.00",Outlet
Foot Locker,1185732,3/8/2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,150,"9,000","3,150.00",Outlet
Foot Locker,1185732,4/11/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.00,150,"7,500","2,625.00",Outlet
Foot Locker,1185732,10/11/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.00,150,"7,500","2,250.00",Outlet
Foot Locker,1185732,11/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40.00,150,"6,000","2,100.00",Outlet
Foot Locker,1185732,11/17/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.00,150,"8,250","2,888.00",Outlet
Foot Locker,1185732,11/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.00,150,"8,250","3,300.00",Outlet
West Gear,1128299,3/31/2020,West,Colorado,Denver,Men's Apparel,60.00,150,"9,000","4,500.00",In-store
Foot Locker,1185732,10/21/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45.00,150,"6,750","2,025.00",In-store
Foot Locker,1185732,10/24/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.00,150,"5,250","1,575.00",In-store
Foot Locker,1185732,10/27/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45.00,150,"6,750","2,025.00",In-store
Foot Locker,1185732,11/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00,150,"6,750","2,025.00",In-store
Foot Locker,1185732,11/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.00,150,"5,250","1,838.00",Outlet
Foot Locker,1185732,11/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50.00,150,"7,500","2,250.00",Outlet
Foot Locker,1185732,2/12/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45.00,150,"6,750","2,025.00",Outlet
Foot Locker,1185732,6/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.00,150,"3,750","1,125.00",Outlet
Foot Locker,1185732,12/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",Outlet
Foot Locker,1185732,4/6/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,30.00,150,"4,500","1,575.00",Outlet
Foot Locker,1185732,7/6/2021,Midwest,Nebraska,Omaha,Women's Apparel,40.00,150,"6,000","3,000.00",Outlet
Foot Locker,1185732,6/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,35.00,150,"5,250","2,625.00",Outlet
Foot Locker,1185732,6/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,55.00,150,"8,250","4,125.00",Outlet
Foot Locker,1185732,6/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.00,150,"5,250","1,838.00",Outlet
Foot Locker,1185732,6/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.00,150,"4,500","1,800.00",Outlet
Foot Locker,1185732,6/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,45.00,150,"6,750","2,363.00",Outlet
Foot Locker,1185732,7/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,35.00,150,"5,250","2,625.00",Outlet
Foot Locker,1185732,7/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30.00,150,"4,500","1,575.00",Outlet
Foot Locker,1185732,7/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,45.00,150,"6,750","3,375.00",Outlet
Foot Locker,1185732,7/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30.00,150,"4,500","1,575.00",Outlet
Foot Locker,1185732,7/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,40.00,150,"6,000","2,400.00",Outlet
Foot Locker,1185732,7/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,50.00,150,"7,500","2,625.00",Outlet
Amazon,1185732,10/16/2021,Northeast,Maine,Portland,Men's Apparel,50.00,150,"7,500","1,875.00",Outlet
Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40.00,150,"6,000","2,100.00",Outlet
Amazon,1185732,10/22/2021,Northeast,Maine,Portland,Men's Apparel,50.00,150,"7,500","1,875.00",Outlet
Amazon,1185732,10/31/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40.00,150,"6,000","2,100.00",Outlet
Amazon,1185732,1/11/2021,Northeast,Maine,Portland,Women's Street Footwear,30.00,150,"4,500","1,800.00",Outlet
Amazon,1185732,9/11/2021,Northeast,Maine,Portland,Men's Apparel,55.00,150,"8,250","2,063.00",Outlet
Amazon,1185732,12/25/2021,Northeast,Maine,Portland,Men's Apparel,55.00,150,"8,250","2,063.00",Outlet
Amazon,1185732,12/29/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,150,"6,750","2,700.00",Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.00,150,"7,500","1,875.00",Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Apparel,60.00,150,"9,000","2,250.00",Outlet
Foot Locker,1128299,10/2/2021,West,Hawaii,Honolulu,Men's Apparel,50.00,150,"7,500","1,125.00",Outlet
Foot Locker,1128299,10/4/2021,West,Hawaii,Honolulu,Men's Apparel,55.00,150,"8,250","1,238.00",Outlet
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Apparel,45.00,150,"6,750","2,700.00",In-store
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Apparel,45.00,150,"6,750","2,700.00",In-store
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Apparel,60.00,150,"9,000","4,050.00",In-store
Foot Locker,1128299,2/23/2021,West,Arizona,Phoenix,Men's Apparel,45.00,150,"6,750","2,025.00",Online
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Men's Apparel,55.00,150,"8,250","2,475.00",Online
Sports Direct,1128299,12/3/2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00,150,"8,250","2,888.00",Online
Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,35.00,150,"5,250","2,100.00",Online
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Men's Apparel,55.00,150,"8,250","2,888.00",Online
Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Men's Apparel,50.00,150,"7,500","2,625.00",Online
Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45.00,150,"6,750","2,700.00",Online
Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Men's Apparel,55.00,150,"8,250","2,888.00",Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.00,150,"3,000","1,200.00",Online
Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.00,150,"3,000","1,050.00",Online
Kohl's,1197831,12/3/2021,Midwest,Kansas,Wichita,Men's Apparel,35.00,150,"5,250","1,838.00",Online
Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Apparel,40.00,150,"6,000","2,100.00",Online
Foot Locker,1185732,12/4/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.00,150,"6,000","1,800.00",Online
Foot Locker,1185732,12/4/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.00,150,"4,500","1,350.00",Online
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.00,150,"5,250","1,575.00",Online
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,45.00,150,"6,750","2,363.00",Online
Foot Locker,1185732,12/10/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.00,150,"6,750","2,025.00",Online
Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,60.00,150,"9,000","3,150.00",Online
Sports Direct,1185732,9/4/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.00,150,"4,500","1,350.00",Online
Sports Direct,1185732,9/4/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,20.00,150,"3,000",900.00,Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30.00,150,"4,500","1,350.00",In-store
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,40.00,150,"6,000","2,100.00",In-store
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,40.00,150,"6,000","1,800.00",In-store
Foot Locker,1185732,9/11/2021,Midwest,North Dakota,Fargo,Men's Apparel,60.00,150,"9,000","3,150.00",In-store
Foot Locker,1185732,6/1/2021,Midwest,North Dakota,Fargo,Men's Apparel,40.00,150,"6,000","3,000.00",In-store
Foot Locker,1185732,6/2/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.00,150,"4,500","1,575.00",In-store
Foot Locker,1185732,6/2/2021,Midwest,Iowa,Des Moines,Men's Apparel,40.00,150,"6,000","3,000.00",In-store
Foot Locker,1185732,5/3/2021,Midwest,Iowa,Des Moines,Men's Apparel,30.00,150,"4,500","2,250.00",In-store
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,45.00,150,"6,750","3,375.00",In-store
Foot Locker,1185732,7/9/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25.00,150,"3,750","1,125.00",In-store
Foot Locker,1185732,7/9/2021,Midwest,Iowa,Des Moines,Men's Apparel,35.00,150,"5,250","2,625.00",In-store
Foot Locker,1185732,6/10/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,35.00,150,"5,250","1,575.00",In-store
West Gear,1185732,3/1/2021,Midwest,Iowa,Des Moines,Men's Apparel,40.00,150,"6,000","3,000.00",In-store
West Gear,1185732,3/2/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.00,150,"4,500","1,575.00",In-store
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,40.00,150,"6,000","3,000.00",In-store
West Gear,1185732,3/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20.00,150,"3,000","1,050.00",In-store
West Gear,1185732,3/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,10.00,150,"1,500",450.00,In-store
West Gear,1185732,4/5/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35.00,150,"5,250","1,575.00",In-store
West Gear,1185732,4/9/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25.00,150,"3,750","1,125.00",In-store
West Gear,1185732,10/1/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,30.00,150,"4,500","1,575.00",In-store
West Gear,1185732,11/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25.00,150,"3,750","1,313.00",In-store
West Gear,1185732,11/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,35.00,150,"5,250","1,575.00",In-store
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.00,150,"5,250","1,838.00",In-store
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35.00,150,"5,250","1,838.00",In-store
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,45.00,150,"6,750","2,025.00",In-store
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30.00,150,"4,500","1,800.00",In-store
West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35.00,150,"5,250","1,838.00",In-store
West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,40.00,150,"6,000","2,100.00",In-store
Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",In-store
Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Men's Apparel,50.00,150,"7,500","2,250.00",In-store
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",In-store
Sports Direct,1185732,8/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",In-store
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50.00,150,"7,500","2,625.00",In-store
Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,35.00,150,"5,250","2,100.00",In-store
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,35.00,150,"5,250","2,100.00",In-store
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,150,"7,500","2,250.00",In-store
Kohl's,1185732,6/9/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,40.00,150,"6,000","2,400.00",In-store
Kohl's,1185732,6/9/2021,Northeast,New Jersey,Newark,Men's Apparel,50.00,150,"7,500","2,250.00",In-store
Kohl's,1185732,8/10/2021,Northeast,New Jersey,Newark,Women's Street Footwear,50.00,150,"7,500","3,000.00",In-store
Sports Direct,1185732,7/1/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,35.00,150,"5,250","1,575.00",In-store
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,50.00,150,"7,500","2,250.00",In-store
Sports Direct,1185732,5/10/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55.00,150,"8,250","2,475.00",In-store
Foot Locker,1185732,6/3/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,35.00,150,"5,250","1,838.00",In-store
Foot Locker,1185732,6/5/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40.00,150,"6,000","2,400.00",In-store
Foot Locker,1185732,7/8/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40.00,150,"6,000","2,400.00",In-store
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Apparel,50.00,150,"7,500","1,875.00",In-store
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.00,150,"6,000","1,800.00",In-store
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,50.00,150,"7,500","1,875.00",In-store
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.00,150,"6,000","1,800.00",In-store
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30.00,150,"4,500","1,125.00",In-store
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,55.00,150,"8,250","2,063.00",In-store
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45.00,150,"6,750","1,688.00",In-store
Amazon,1185732,12/2/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",In-store
Amazon,1185732,11/4/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.00,150,"6,000","2,100.00",In-store
Amazon,1185732,11/4/2021,Northeast,Vermont,Burlington,Men's Apparel,55.00,150,"8,250","2,888.00",In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45.00,150,"6,750","2,025.00",In-store
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,50.00,150,"7,500","1,875.00",Outlet
Walmart,1197831,9/15/2020,South,Texas,Houston,Men's Apparel,42.00,150,630,258.00,Online
West Gear,1128299,10/11/2020,West,California,San Francisco,Women's Athletic Footwear,47.00,150,705,296.00,Online
Foot Locker,1185732,5/8/2021,Midwest,Illinois,Chicago,Men's Street Footwear,57.00,150,855,470.00,Online
Sports Direct,1197831,9/19/2021,South,Texas,Dallas,Women's Athletic Footwear,43.00,150,645,393.00,Online
West Gear,1128299,4/3/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,64.00,150,960,326.00,Online
West Gear,1128299,3/14/2020,West,Nevada,Las Vegas,Women's Apparel,74.00,150,"1,110",300.00,Online
West Gear,1128299,4/16/2020,West,Colorado,Denver,Women's Street Footwear,64.00,150,960,614.00,Online
West Gear,1128299,5/14/2020,West,Colorado,Denver,Men's Street Footwear,52.00,150,780,429.00,Online
West Gear,1128299,5/15/2020,West,Colorado,Denver,Men's Athletic Footwear,55.00,150,825,305.00,Online
West Gear,1128299,5/8/2020,West,Washington,Seattle,Women's Apparel,86.00,150,"1,290",439.00,Online
Kohl's,1189833,1/21/2021,Midwest,Montana,Billings,Men's Street Footwear,39.00,150,585,333.00,Online
Kohl's,1189833,1/2/2021,Midwest,Montana,Billings,Women's Apparel,55.00,150,825,297.00,Online
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,32.00,150,480,288.00,Online
Sports Direct,1197831,9/23/2021,South,Alabama,Birmingham,Women's Apparel,37.00,150,555,427.00,Online
Foot Locker,1128299,9/7/2021,West,Hawaii,Honolulu,Women's Street Footwear,79.00,150,"1,185",427.00,Online
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,64.00,150,960,413.00,Online
West Gear,1185732,10/6/2021,Northeast,New York,Albany,Women's Street Footwear,48.00,150,720,274.00,Online
West Gear,1185732,10/6/2021,Northeast,New York,Albany,Men's Apparel,62.00,150,930,456.00,Online
West Gear,1185732,8/7/2021,Northeast,New York,Albany,Women's Athletic Footwear,53.00,150,795,342.00,Online
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,41.00,150,615,246.00,Online
